CodEscolasAtendidas,Ano,UF,Municipio,EsferaGoverno,QtdEscolasAtendidas
2188069,2020,PI,AVELINO LOPES,ADMINISTRAÇÃO,7
2188070,2020,PI,BAIXA GRANDE DO RIBEIRO,ADMINISTRAÇÃO,2
2188071,2020,PI,BAIXA GRANDE DO RIBEIRO,ADMINISTRAÇÃO,14
2188072,2020,PI,BARRA DALCANTARA,ADMINISTRAÇÃO,1
2188073,2020,PI,BARRA DALCANTARA,ADMINISTRAÇÃO,8
2188074,2020,PI,BARRAS,ADMINISTRAÇÃO,9
2188075,2020,PI,BARRAS,ADMINISTRAÇÃO,43
2188076,2020,PI,BARREIRAS DO PIAUI,ADMINISTRAÇÃO,2
2188077,2020,PI,BARREIRAS DO PIAUI,ADMINISTRAÇÃO,11
2188078,2020,PI,BARRO DURO,ADMINISTRAÇÃO,2
2188079,2020,PI,BARRO DURO,ADMINISTRAÇÃO,5
2188080,2020,PI,BATALHA,ADMINISTRAÇÃO,4
2188081,2020,PI,BATALHA,ADMINISTRAÇÃO,46
2188082,2020,PI,BELA VISTA DO PIAUI,ADMINISTRAÇÃO,1
2188083,2020,PI,BELA VISTA DO PIAUI,ADMINISTRAÇÃO,6
2188084,2020,PI,BELEM DO PIAUI,ADMINISTRAÇÃO,1
2188085,2020,PI,BELEM DO PIAUI,ADMINISTRAÇÃO,9
2188086,2020,PI,BENEDITINOS,ADMINISTRAÇÃO,3
2188087,2020,PI,BENEDITINOS,ADMINISTRAÇÃO,21
2188088,2020,PI,BERTOLINIA,ADMINISTRAÇÃO,2
2188089,2020,PI,BERTOLINIA,ADMINISTRAÇÃO,7
2188090,2020,PI,BERTOLINIA,PARTICULAR,1
2188091,2020,PI,BETANIA DO PIAUI,ADMINISTRAÇÃO,1
2188092,2020,PI,BETANIA DO PIAUI,ADMINISTRAÇÃO,6
2188093,2020,PI,BOA HORA,ADMINISTRAÇÃO,1
2188094,2020,PI,BOA HORA,ADMINISTRAÇÃO,19
2188095,2020,PI,BOCAINA,ADMINISTRAÇÃO,2
2188096,2020,PI,BOCAINA,ADMINISTRAÇÃO,10
2188097,2020,PI,BOM JESUS,ADMINISTRAÇÃO,4
2188098,2020,PI,BOM JESUS,ADMINISTRAÇÃO,16
2188099,2020,PI,BOM PRINCIPIO DO PIAUI,ADMINISTRAÇÃO,1
2188100,2020,PI,BOM PRINCIPIO DO PIAUI,ADMINISTRAÇÃO,20
2188101,2020,PI,BONFIM DO PIAUI,ADMINISTRAÇÃO,1
2188102,2020,PI,BONFIM DO PIAUI,ADMINISTRAÇÃO,7
2188103,2020,PI,BOQUEIRAO DO PIAUI,ADMINISTRAÇÃO,1
2188104,2020,PI,BOQUEIRAO DO PIAUI,ADMINISTRAÇÃO,11
2188105,2020,PI,BRASILEIRA,ADMINISTRAÇÃO,2
2188106,2020,PI,BRASILEIRA,ADMINISTRAÇÃO,7
2188107,2020,PI,BREJO DO PIAUI,ADMINISTRAÇÃO,1
2188108,2020,PI,BREJO DO PIAUI,ADMINISTRAÇÃO,6
2188109,2020,PI,BURITI DOS LOPES,ADMINISTRAÇÃO,5
2188110,2020,PI,BURITI DOS LOPES,ADMINISTRAÇÃO,24
2188111,2020,PI,BURITI DOS LOPES,PARTICULAR,1
2188112,2020,PI,BURITI DOS MONTES,ADMINISTRAÇÃO,1
2188113,2020,PI,BURITI DOS MONTES,ADMINISTRAÇÃO,9
2188114,2020,PI,CABECEIRAS DO PIAUI,ADMINISTRAÇÃO,1
2188115,2020,PI,CABECEIRAS DO PIAUI,ADMINISTRAÇÃO,18
2188116,2020,PI,CAJAZEIRAS DO PIAUI,ADMINISTRAÇÃO,2
2188117,2020,PI,CAJAZEIRAS DO PIAUI,ADMINISTRAÇÃO,11
2188118,2020,PI,CAJUEIRO DA PRAIA,ADMINISTRAÇÃO,1
2188119,2020,PI,CAJUEIRO DA PRAIA,ADMINISTRAÇÃO,10
2188120,2020,PI,CALDEIRAO GRANDE DO PIAUI,ADMINISTRAÇÃO,1
2188121,2020,PI,CALDEIRAO GRANDE DO PIAUI,ADMINISTRAÇÃO,8
2188122,2020,PI,CAMPINAS DO PIAUI,ADMINISTRAÇÃO,1
2188123,2020,PI,CAMPINAS DO PIAUI,ADMINISTRAÇÃO,15
2188124,2020,PI,CAMPO ALEGRE DO FIDALGO,ADMINISTRAÇÃO,1
2188125,2020,PI,CAMPO ALEGRE DO FIDALGO,ADMINISTRAÇÃO,13
2188126,2020,PI,CAMPO GRANDE DO PIAUI,ADMINISTRAÇÃO,2
2188127,2020,PI,CAMPO GRANDE DO PIAUI,ADMINISTRAÇÃO,7
2188128,2020,PI,CAMPO LARGO DO PIAUI,ADMINISTRAÇÃO,1
2188129,2020,PI,CAMPO LARGO DO PIAUI,ADMINISTRAÇÃO,18
2188130,2020,PI,CAMPO MAIOR,ADMINISTRAÇÃO,11
2188131,2020,PI,CAMPO MAIOR,ADMINISTRAÇÃO,26
2188132,2020,PI,CAMPO MAIOR,PARTICULAR,1
2188133,2020,PI,CANAVIEIRA,ADMINISTRAÇÃO,1
2188134,2020,PI,CANAVIEIRA,ADMINISTRAÇÃO,9
2188135,2020,PI,CANTO DO BURITI,ADMINISTRAÇÃO,7
2188136,2020,PI,CANTO DO BURITI,ADMINISTRAÇÃO,16
2188137,2020,PI,CAPITAO DE CAMPOS,ADMINISTRAÇÃO,2
2188138,2020,PI,CAPITAO DE CAMPOS,ADMINISTRAÇÃO,23
2188139,2020,PI,CAPITAO GERVASIO OLIVEIRA,ADMINISTRAÇÃO,1
2188140,2020,PI,CAPITAO GERVASIO OLIVEIRA,ADMINISTRAÇÃO,9
2188141,2020,PI,CARACOL,ADMINISTRAÇÃO,1
2188142,2020,PI,CARACOL,ADMINISTRAÇÃO,17
2188143,2020,PI,CARAUBAS DO PIAUI,ADMINISTRAÇÃO,1
2188144,2020,PI,CARAUBAS DO PIAUI,ADMINISTRAÇÃO,14
2188145,2020,PI,CARIDADE DO PIAUI,ADMINISTRAÇÃO,1
2188146,2020,PI,CARIDADE DO PIAUI,ADMINISTRAÇÃO,12
2188147,2020,PI,CASTELO DO PIAUI,ADMINISTRAÇÃO,3
2188148,2020,PI,CASTELO DO PIAUI,ADMINISTRAÇÃO,26
2188149,2020,PI,CAXINGO,ADMINISTRAÇÃO,1
2188150,2020,PI,CAXINGO,ADMINISTRAÇÃO,14
2188151,2020,PI,COCAL,ADMINISTRAÇÃO,4
2188152,2020,PI,COCAL,ADMINISTRAÇÃO,43
2188153,2020,PI,COCAL,PARTICULAR,1
2188154,2020,PI,COCAL DE TELHA,ADMINISTRAÇÃO,1
2188155,2020,PI,COCAL DE TELHA,ADMINISTRAÇÃO,7
2188156,2020,PI,COCAL DOS ALVES,ADMINISTRAÇÃO,2
2188157,2020,PI,COCAL DOS ALVES,ADMINISTRAÇÃO,11
2188158,2020,PI,COIVARAS,ADMINISTRAÇÃO,1
2188159,2020,PI,COIVARAS,ADMINISTRAÇÃO,5
2188160,2020,PI,COLONIA DO GURGUEIA,ADMINISTRAÇÃO,2
2188161,2020,PI,COLONIA DO GURGUEIA,ADMINISTRAÇÃO,8
2188162,2020,PI,COLONIA DO GURGUEIA,PARTICULAR,1
2188163,2020,PI,COLONIA DO PIAUI,ADMINISTRAÇÃO,1
2188164,2020,PI,COLONIA DO PIAUI,ADMINISTRAÇÃO,8
2188165,2020,PI,COLONIA DO PIAUI,PARTICULAR,1
2188166,2020,PI,CONCEICAO DO CANINDE,ADMINISTRAÇÃO,1
2188167,2020,PI,CONCEICAO DO CANINDE,ADMINISTRAÇÃO,7
2188168,2020,PI,CORONEL JOSE DIAS,ADMINISTRAÇÃO,1
2188169,2020,PI,CORONEL JOSE DIAS,ADMINISTRAÇÃO,6
2188170,2020,PI,CORRENTE,ADMINISTRAÇÃO,5
2188171,2020,PI,CORRENTE,ADMINISTRAÇÃO,28
2188172,2020,PI,CORRENTE,PARTICULAR,1
2188173,2020,PI,CRISTALANDIA DO PIAUI,ADMINISTRAÇÃO,2
2188174,2020,PI,CRISTALANDIA DO PIAUI,ADMINISTRAÇÃO,11
2188175,2020,PI,CRISTINO CASTRO,ADMINISTRAÇÃO,4
2188176,2020,PI,CRISTINO CASTRO,ADMINISTRAÇÃO,9
2188177,2020,PI,CURIMATA,ADMINISTRAÇÃO,2
2188178,2020,PI,CURIMATA,ADMINISTRAÇÃO,22
2188179,2020,PI,CURIMATA,PARTICULAR,2
2188180,2020,PI,CURRAIS,ADMINISTRAÇÃO,1
2188181,2020,PI,CURRAIS,ADMINISTRAÇÃO,12
2188182,2020,PI,CURRAL NOVO DO PIAUI,ADMINISTRAÇÃO,1
2188183,2020,PI,CURRAL NOVO DO PIAUI,ADMINISTRAÇÃO,13
2188184,2020,PI,CURRALINHOS,ADMINISTRAÇÃO,1
2188185,2020,PI,CURRALINHOS,ADMINISTRAÇÃO,8
2188186,2020,PI,DEMERVAL LOBAO,ADMINISTRAÇÃO,4
2188187,2020,PI,DEMERVAL LOBAO,ADMINISTRAÇÃO,9
2188188,2020,PI,DIRCEU ARCOVERDE,ADMINISTRAÇÃO,1
2188189,2020,PI,DIRCEU ARCOVERDE,ADMINISTRAÇÃO,7
2188190,2020,PI,DOM EXPEDITO LOPES,ADMINISTRAÇÃO,1
2188191,2020,PI,DOM EXPEDITO LOPES,ADMINISTRAÇÃO,9
2188192,2020,PI,DOM INOCENCIO,ADMINISTRAÇÃO,3
2188193,2020,PI,DOM INOCENCIO,ADMINISTRAÇÃO,15
2188194,2020,PI,DOMINGOS MOURAO,ADMINISTRAÇÃO,1
2188195,2020,PI,DOMINGOS MOURAO,ADMINISTRAÇÃO,8
2188196,2020,PI,ELESBAO VELOSO,ADMINISTRAÇÃO,2
2188197,2020,PI,ELESBAO VELOSO,ADMINISTRAÇÃO,16
2188198,2020,PI,ELESBAO VELOSO,PARTICULAR,1
2188199,2020,PI,ELISEU MARTINS,ADMINISTRAÇÃO,2
2188200,2020,PI,ELISEU MARTINS,ADMINISTRAÇÃO,4
2188201,2020,PI,ESPERANTINA,ADMINISTRAÇÃO,6
2188202,2020,PI,ESPERANTINA,ADMINISTRAÇÃO,43
2188203,2020,PI,ESPERANTINA,PARTICULAR,1
2188204,2020,PI,FARTURA DO PIAUI,ADMINISTRAÇÃO,1
2188205,2020,PI,FARTURA DO PIAUI,ADMINISTRAÇÃO,8
2188206,2020,PI,FLORES DO PIAUI,ADMINISTRAÇÃO,1
2188207,2020,PI,FLORESTA DO PIAUI,ADMINISTRAÇÃO,1
2188208,2020,PI,FLORESTA DO PIAUI,ADMINISTRAÇÃO,3
2188209,2020,PI,FLORIANO,ADMINISTRAÇÃO,10
2188210,2020,PI,FLORIANO,ADMINISTRAÇÃO,51
2188211,2020,PI,FLORIANO,PARTICULAR,1
2188212,2020,PI,FRANCINOPOLIS,ADMINISTRAÇÃO,1
2188213,2020,PI,FRANCINOPOLIS,ADMINISTRAÇÃO,5
2188214,2020,PI,FRANCISCO AYRES,ADMINISTRAÇÃO,1
2188215,2020,PI,FRANCISCO AYRES,ADMINISTRAÇÃO,3
2188216,2020,PI,FRANCISCO MACEDO,ADMINISTRAÇÃO,1
2188217,2020,PI,FRANCISCO MACEDO,ADMINISTRAÇÃO,4
2188218,2020,PI,FRANCISCO SANTOS,ADMINISTRAÇÃO,2
2188219,2020,PI,FRANCISCO SANTOS,ADMINISTRAÇÃO,8
2188220,2020,PI,FRONTEIRAS,ADMINISTRAÇÃO,3
2188221,2020,PI,FRONTEIRAS,ADMINISTRAÇÃO,9
2188222,2020,PI,GEMINIANO,ADMINISTRAÇÃO,1
2188223,2020,PI,GEMINIANO,ADMINISTRAÇÃO,12
2188224,2020,PI,GILBUES,ADMINISTRAÇÃO,2
2188225,2020,PI,GILBUES,ADMINISTRAÇÃO,28
2188226,2020,PI,GUADALUPE,ADMINISTRAÇÃO,3
2188227,2020,PI,GUADALUPE,ADMINISTRAÇÃO,8
2188228,2020,PI,GUARIBAS,ADMINISTRAÇÃO,1
2188229,2020,PI,GUARIBAS,ADMINISTRAÇÃO,12
2188230,2020,PI,HUGO NAPOLEAO,ADMINISTRAÇÃO,1
2188231,2020,PI,HUGO NAPOLEAO,ADMINISTRAÇÃO,5
2188232,2020,PI,ILHA GRANDE,ADMINISTRAÇÃO,2
2188233,2020,PI,ILHA GRANDE,ADMINISTRAÇÃO,9
2188234,2020,PI,ILHA GRANDE,PARTICULAR,1
2188235,2020,PI,INHUMA,ADMINISTRAÇÃO,3
2188236,2020,PI,INHUMA,ADMINISTRAÇÃO,10
2188237,2020,PI,IPIRANGA DO PIAUI,ADMINISTRAÇÃO,2
2188238,2020,PI,IPIRANGA DO PIAUI,ADMINISTRAÇÃO,8
2188239,2020,PI,IPIRANGA DO PIAUI,PARTICULAR,1
2188240,2020,PI,ISAIAS COELHO,ADMINISTRAÇÃO,1
2188241,2020,PI,ISAIAS COELHO,ADMINISTRAÇÃO,13
2188242,2020,PI,ITAINOPOLIS,ADMINISTRAÇÃO,3
2188243,2020,PI,ITAINOPOLIS,ADMINISTRAÇÃO,17
2188244,2020,PI,ITAUEIRA,ADMINISTRAÇÃO,1
2188245,2020,PI,ITAUEIRA,ADMINISTRAÇÃO,29
2188246,2020,PI,ITAUEIRA,PARTICULAR,1
2188247,2020,PI,JACOBINA DO PIAUI,ADMINISTRAÇÃO,1
2188248,2020,PI,JACOBINA DO PIAUI,ADMINISTRAÇÃO,14
2188249,2020,PI,JAICOS,ADMINISTRAÇÃO,4
2188250,2020,PI,JAICOS,ADMINISTRAÇÃO,18
2188251,2020,PI,JARDIM DO MULATO,ADMINISTRAÇÃO,1
2188252,2020,PI,JARDIM DO MULATO,ADMINISTRAÇÃO,9
2188253,2020,PI,JATOBA DO PIAUI,ADMINISTRAÇÃO,2
2188254,2020,PI,JATOBA DO PIAUI,ADMINISTRAÇÃO,15
2188255,2020,PI,JERUMENHA,ADMINISTRAÇÃO,1
2188256,2020,PI,JERUMENHA,ADMINISTRAÇÃO,11
2188257,2020,PI,JERUMENHA,PARTICULAR,1
2188258,2020,PI,JOAO COSTA,ADMINISTRAÇÃO,1
2188259,2020,PI,JOAO COSTA,ADMINISTRAÇÃO,3
2188260,2020,PI,JOAQUIM PIRES,ADMINISTRAÇÃO,2
2188261,2020,PI,JOAQUIM PIRES,ADMINISTRAÇÃO,19
2188262,2020,PI,JOCA MARQUES,ADMINISTRAÇÃO,1
2188263,2020,PI,JOCA MARQUES,ADMINISTRAÇÃO,15
2188264,2020,PI,JOSE DE FREITAS,ADMINISTRAÇÃO,4
2188265,2020,PI,JOSE DE FREITAS,ADMINISTRAÇÃO,30
2188266,2020,PI,JOSE DE FREITAS,PARTICULAR,2
2188267,2020,PI,JUAZEIRO DO PIAUI,ADMINISTRAÇÃO,1
2188268,2020,PI,JUAZEIRO DO PIAUI,ADMINISTRAÇÃO,11
2188269,2020,PI,JULIO BORGES,ADMINISTRAÇÃO,1
2188270,2020,PI,JULIO BORGES,ADMINISTRAÇÃO,8
2188271,2020,PI,JUREMA,ADMINISTRAÇÃO,1
2188272,2020,PI,JUREMA,ADMINISTRAÇÃO,14
2188273,2020,PI,LAGOA ALEGRE,ADMINISTRAÇÃO,1
2188274,2020,PI,LAGOA ALEGRE,ADMINISTRAÇÃO,10
2188275,2020,PI,LAGOA DE SAO FRANCISCO,ADMINISTRAÇÃO,1
2188276,2020,PI,LAGOA DE SAO FRANCISCO,ADMINISTRAÇÃO,11
2188277,2020,PI,LAGOA DO BARRO DO PIAUI,ADMINISTRAÇÃO,1
2188278,2020,PI,LAGOA DO BARRO DO PIAUI,ADMINISTRAÇÃO,10
2188279,2020,PI,LAGOA DO PIAUI,ADMINISTRAÇÃO,1
2188280,2020,PI,LAGOA DO PIAUI,ADMINISTRAÇÃO,5
2188281,2020,PI,LAGOA DO SITIO,ADMINISTRAÇÃO,1
2188282,2020,PI,LAGOA DO SITIO,ADMINISTRAÇÃO,11
2188283,2020,PI,LAGOINHA DO PIAUI,ADMINISTRAÇÃO,1
2188284,2020,PI,LAGOINHA DO PIAUI,ADMINISTRAÇÃO,6
2188285,2020,PI,LANDRI SALES,ADMINISTRAÇÃO,1
2188286,2020,PI,LANDRI SALES,ADMINISTRAÇÃO,7
2188287,2020,PI,LANDRI SALES,PARTICULAR,1
2188288,2020,PI,LUIS CORREIA,ADMINISTRAÇÃO,5
2188289,2020,PI,LUIS CORREIA,ADMINISTRAÇÃO,60
2188290,2020,PI,LUIS CORREIA,PARTICULAR,2
2188291,2020,PI,LUZILANDIA,ADMINISTRAÇÃO,5
2188292,2020,PI,LUZILANDIA,ADMINISTRAÇÃO,40
2188293,2020,PI,MADEIRO,ADMINISTRAÇÃO,1
2188294,2020,PI,MADEIRO,ADMINISTRAÇÃO,12
2188295,2020,PI,MANOEL EMIDIO,ADMINISTRAÇÃO,1
2188296,2020,PI,MANOEL EMIDIO,ADMINISTRAÇÃO,8
2188297,2020,PI,MARCOLANDIA,ADMINISTRAÇÃO,1
2188298,2020,PI,MARCOLANDIA,ADMINISTRAÇÃO,8
2188299,2020,PI,MARCOS PARENTE,ADMINISTRAÇÃO,1
2188300,2020,PI,MARCOS PARENTE,ADMINISTRAÇÃO,4
2188301,2020,PI,MASSAPE DO PIAUI,ADMINISTRAÇÃO,1
2188302,2020,PI,MASSAPE DO PIAUI,ADMINISTRAÇÃO,11
2188303,2020,PI,MATIAS OLIMPIO,ADMINISTRAÇÃO,2
2188304,2020,PI,MATIAS OLIMPIO,ADMINISTRAÇÃO,21
2188305,2020,PI,MIGUEL ALVES,ADMINISTRAÇÃO,4
2188306,2020,PI,MIGUEL ALVES,ADMINISTRAÇÃO,49
2188307,2020,PI,MIGUEL LEAO,ADMINISTRAÇÃO,1
2188308,2020,PI,MIGUEL LEAO,ADMINISTRAÇÃO,2
2188309,2020,PI,MILTON BRANDAO,ADMINISTRAÇÃO,1
2188310,2020,PI,MILTON BRANDAO,ADMINISTRAÇÃO,21
2188311,2020,PI,MONSENHOR GIL,ADMINISTRAÇÃO,2
2188312,2020,PI,MONSENHOR GIL,ADMINISTRAÇÃO,18
2188313,2020,PI,MONSENHOR HIPOLITO,ADMINISTRAÇÃO,2
2188314,2020,PI,MONSENHOR HIPOLITO,ADMINISTRAÇÃO,10
2188315,2020,PI,MONTE ALEGRE DO PIAUI,ADMINISTRAÇÃO,3
2188316,2020,PI,MONTE ALEGRE DO PIAUI,ADMINISTRAÇÃO,13
2188317,2020,PI,MORRO CABECA NO TEMPO,ADMINISTRAÇÃO,1
2188318,2020,PI,MORRO CABECA NO TEMPO,ADMINISTRAÇÃO,8
2188319,2020,PI,MORRO DO CHAPEU DO PIAUI,ADMINISTRAÇÃO,1
2188320,2020,PI,MORRO DO CHAPEU DO PIAUI,ADMINISTRAÇÃO,14
2188321,2020,PI,MURICI DOS PORTELAS,ADMINISTRAÇÃO,1
2188322,2020,PI,MURICI DOS PORTELAS,ADMINISTRAÇÃO,17
2188323,2020,PI,NAZARE DO PIAUI,ADMINISTRAÇÃO,1
2188324,2020,PI,NAZARE DO PIAUI,ADMINISTRAÇÃO,9
2188325,2020,PI,NAZARIA,ADMINISTRAÇÃO,1
2188326,2020,PI,NAZARIA,ADMINISTRAÇÃO,12
2188327,2020,PI,NOSSA SENHORA DE NAZARE,ADMINISTRAÇÃO,1
2188328,2020,PI,NOSSA SENHORA DE NAZARE,ADMINISTRAÇÃO,15
2188329,2020,PI,NOSSA SENHORA DOS REMEDIOS,ADMINISTRAÇÃO,3
2188330,2020,PI,NOSSA SENHORA DOS REMEDIOS,ADMINISTRAÇÃO,27
2188331,2020,PI,NOVA SANTA RITA,ADMINISTRAÇÃO,1
2188332,2020,PI,NOVA SANTA RITA,ADMINISTRAÇÃO,3
2188333,2020,PI,NOVO ORIENTE DO PIAUI,ADMINISTRAÇÃO,2
2188334,2020,PI,NOVO ORIENTE DO PIAUI,ADMINISTRAÇÃO,11
2188335,2020,PI,NOVO SANTO ANTONIO,ADMINISTRAÇÃO,1
2188336,2020,PI,NOVO SANTO ANTONIO,ADMINISTRAÇÃO,4
2188337,2020,PI,OEIRAS,ADMINISTRAÇÃO,10
2188338,2020,PI,OEIRAS,ADMINISTRAÇÃO,28
2188339,2020,PI,OEIRAS,PARTICULAR,1
2188340,2020,PI,OLHO DAGUA DO PIAUI,ADMINISTRAÇÃO,1
2188341,2020,PI,OLHO DAGUA DO PIAUI,ADMINISTRAÇÃO,7
2188342,2020,PI,PADRE MARCOS,ADMINISTRAÇÃO,2
2188343,2020,PI,PADRE MARCOS,ADMINISTRAÇÃO,9
2188344,2020,PI,PAES LANDIM,ADMINISTRAÇÃO,2
2188345,2020,PI,PAES LANDIM,ADMINISTRAÇÃO,4
2188346,2020,PI,PAJEU DO PIAUI,ADMINISTRAÇÃO,1
2188347,2020,PI,PAJEU DO PIAUI,ADMINISTRAÇÃO,4
2188348,2020,PI,PALMEIRA DO PIAUI,ADMINISTRAÇÃO,2
2188349,2020,PI,PALMEIRA DO PIAUI,ADMINISTRAÇÃO,7
2188350,2020,PI,PALMEIRAIS,ADMINISTRAÇÃO,3
2188351,2020,PI,PALMEIRAIS,ADMINISTRAÇÃO,20
2188352,2020,PI,PAQUETA,ADMINISTRAÇÃO,1
2188353,2020,PI,PAQUETA,ADMINISTRAÇÃO,12
2188354,2020,PI,PARNAGUA,ADMINISTRAÇÃO,2
2188355,2020,PI,PARNAGUA,ADMINISTRAÇÃO,15
2188356,2020,PI,PARNAGUA,PARTICULAR,1
2188357,2020,PI,PARNAIBA,ADMINISTRAÇÃO,18
2188358,2020,PI,PARNAIBA,ADMINISTRAÇÃO,89
2188359,2020,PI,PARNAIBA,PARTICULAR,3
2188360,2020,PI,PASSAGEM FRANCA DO PIAUI,ADMINISTRAÇÃO,1
2188361,2020,PI,PASSAGEM FRANCA DO PIAUI,ADMINISTRAÇÃO,10
2188362,2020,PI,PASSAGEM FRANCA DO PIAUI,PARTICULAR,1
2188363,2020,PI,PATOS DO PIAUI,ADMINISTRAÇÃO,2
2188364,2020,PI,PATOS DO PIAUI,ADMINISTRAÇÃO,8
2188365,2020,PI,PAU DARCO DO PIAUI,ADMINISTRAÇÃO,1
2188366,2020,PI,PAU DARCO DO PIAUI,ADMINISTRAÇÃO,5
2188367,2020,PI,PAULISTANA,ADMINISTRAÇÃO,5
2188368,2020,PI,PAULISTANA,ADMINISTRAÇÃO,19
2188369,2020,PI,PAVUSSU,ADMINISTRAÇÃO,1
2188370,2020,PI,PAVUSSU,ADMINISTRAÇÃO,8
2188371,2020,PI,PEDRO II,ADMINISTRAÇÃO,7
2188372,2020,PI,PEDRO II,ADMINISTRAÇÃO,54
2188373,2020,PI,PEDRO II,PARTICULAR,6
2188374,2020,PI,PEDRO LAURENTINO,ADMINISTRAÇÃO,1
2188375,2020,PI,PEDRO LAURENTINO,ADMINISTRAÇÃO,3
2188376,2020,PI,PICOS,ADMINISTRAÇÃO,18
2188377,2020,PI,PICOS,ADMINISTRAÇÃO,58
2188378,2020,PI,PICOS,PARTICULAR,2
2188379,2020,PI,PIMENTEIRAS,ADMINISTRAÇÃO,2
2188380,2020,PI,PIMENTEIRAS,ADMINISTRAÇÃO,21
2188381,2020,PI,PIO IX,ADMINISTRAÇÃO,3
2188382,2020,PI,PIO IX,ADMINISTRAÇÃO,16
2188383,2020,PI,PIRACURUCA,ADMINISTRAÇÃO,5
2188384,2020,PI,PIRACURUCA,ADMINISTRAÇÃO,19
2188385,2020,PI,PIRACURUCA,PARTICULAR,1
2188386,2020,PI,PIRIPIRI,ADMINISTRAÇÃO,12
2188387,2020,PI,PIRIPIRI,ADMINISTRAÇÃO,52
2188388,2020,PI,PIRIPIRI,PARTICULAR,1
2188389,2020,PI,PORTO,ADMINISTRAÇÃO,2
2188390,2020,PI,PORTO,ADMINISTRAÇÃO,22
2188391,2020,PI,PORTO ALEGRE DO PIAUI,ADMINISTRAÇÃO,1
2188392,2020,PI,PORTO ALEGRE DO PIAUI,ADMINISTRAÇÃO,4
2188393,2020,PI,PRATA DO PIAUI,ADMINISTRAÇÃO,1
2188394,2020,PI,PRATA DO PIAUI,ADMINISTRAÇÃO,4
2188395,2020,PI,QUEIMADA NOVA,ADMINISTRAÇÃO,1
2188396,2020,PI,QUEIMADA NOVA,ADMINISTRAÇÃO,5
2188397,2020,PI,REDENCAO DO GURGUEIA,ADMINISTRAÇÃO,3
2188398,2020,PI,REDENCAO DO GURGUEIA,ADMINISTRAÇÃO,8
2188399,2020,PI,REGENERACAO,ADMINISTRAÇÃO,5
2188400,2020,PI,REGENERACAO,ADMINISTRAÇÃO,13
2188401,2020,PI,REGENERACAO,PARTICULAR,1
2188402,2020,PI,RIACHO FRIO,ADMINISTRAÇÃO,1
2188403,2020,PI,RIACHO FRIO,ADMINISTRAÇÃO,8
2188404,2020,PI,RIBEIRA DO PIAUI,ADMINISTRAÇÃO,1
2188405,2020,PI,RIBEIRA DO PIAUI,ADMINISTRAÇÃO,11
2188406,2020,PI,RIBEIRO GONCALVES,ADMINISTRAÇÃO,1
2188407,2020,PI,RIBEIRO GONCALVES,ADMINISTRAÇÃO,8
2188408,2020,PI,RIO GRANDE DO PIAUI,ADMINISTRAÇÃO,2
2188409,2020,PI,RIO GRANDE DO PIAUI,ADMINISTRAÇÃO,6
2188410,2020,PI,SANTA CRUZ DO PIAUI,ADMINISTRAÇÃO,3
2188411,2020,PI,SANTA CRUZ DO PIAUI,ADMINISTRAÇÃO,3
2188412,2020,PI,SANTA CRUZ DOS MILAGRES,ADMINISTRAÇÃO,1
2188413,2020,PI,SANTA CRUZ DOS MILAGRES,ADMINISTRAÇÃO,6
2188414,2020,PI,SANTA FILOMENA,ADMINISTRAÇÃO,3
2188415,2020,PI,SANTA FILOMENA,ADMINISTRAÇÃO,13
2188416,2020,PI,SANTA LUZ,ADMINISTRAÇÃO,2
2188417,2020,PI,SANTA LUZ,ADMINISTRAÇÃO,7
2188418,2020,PI,SANTA ROSA DO PIAUI,ADMINISTRAÇÃO,1
2188419,2020,PI,SANTA ROSA DO PIAUI,ADMINISTRAÇÃO,6
2188420,2020,PI,SANTANA DO PIAUI,ADMINISTRAÇÃO,1
2188421,2020,PI,SANTANA DO PIAUI,ADMINISTRAÇÃO,9
2188422,2020,PI,SANTO ANTONIO DE LISBOA,ADMINISTRAÇÃO,2
2188423,2020,PI,SANTO ANTONIO DE LISBOA,ADMINISTRAÇÃO,7
2188424,2020,PI,SANTO ANTONIO DOS MILAGRES,ADMINISTRAÇÃO,1
2188425,2020,PI,SANTO ANTONIO DOS MILAGRES,ADMINISTRAÇÃO,4
2188426,2020,PI,SANTO INACIO DO PIAUI,ADMINISTRAÇÃO,2
2188427,2020,PI,SANTO INACIO DO PIAUI,ADMINISTRAÇÃO,5
2188428,2020,PI,SAO BRAZ DO PIAUI,ADMINISTRAÇÃO,1
2188429,2020,PI,SAO BRAZ DO PIAUI,ADMINISTRAÇÃO,9
2188430,2020,PI,SAO FELIX DO PIAUI,ADMINISTRAÇÃO,1
2188431,2020,PI,SAO FELIX DO PIAUI,ADMINISTRAÇÃO,7
2188432,2020,PI,SAO FRANCISCO DE ASSIS DO PIAUI,ADMINISTRAÇÃO,2
2188433,2020,PI,SAO FRANCISCO DE ASSIS DO PIAUI,ADMINISTRAÇÃO,7
2188434,2020,PI,SAO FRANCISCO DO PIAUI,ADMINISTRAÇÃO,1
2188435,2020,PI,SAO FRANCISCO DO PIAUI,ADMINISTRAÇÃO,14
2188436,2020,PI,SAO GONCALO DO GURGUEIA,ADMINISTRAÇÃO,1
2188437,2020,PI,SAO GONCALO DO GURGUEIA,ADMINISTRAÇÃO,7
2188438,2020,PI,SAO GONCALO DO PIAUI,ADMINISTRAÇÃO,2
